InvoiceId,InvoiceLineId,invoicedate,CustomerId,TrackId,GenreId,ArtistId,BillingCountry,Quantity,UnitPrice,revenue
75,413,2009-11-17,49,2518,1,132,Poland,1,0.99,0.99
75,414,2009-11-17,49,2527,2,53,Poland,1,0.99,0.99
75,415,2009-11-17,49,2536,6,133,Poland,1,0.99,0.99
76,416,2009-11-25,4,2550,1,134,Norway,1,0.99,0.99
77,417,2009-12-08,5,2551,1,134,Czech Republic,1,0.99,0.99
77,418,2009-12-08,5,2552,1,134,Czech Republic,1,0.99,0.99
78,419,2009-12-08,7,2554,3,135,Austria,1,0.99,0.99
78,420,2009-12-08,7,2556,3,135,Austria,1,0.99,0.99
79,421,2009-12-09,9,2558,3,135,Denmark,1,0.99,0.99
79,422,2009-12-09,9,2560,3,135,Denmark,1,0.99,0.99
79,423,2009-12-09,9,2562,3,135,Denmark,1,0.99,0.99
79,424,2009-12-09,9,2564,3,135,Denmark,1,0.99,0.99
80,425,2009-12-10,13,2568,1,136,Brazil,1,0.99,0.99
80,426,2009-12-10,13,2572,6,137,Brazil,1,0.99,0.99
80,427,2009-12-10,13,2576,6,137,Brazil,1,0.99,0.99
80,428,2009-12-10,13,2580,6,137,Brazil,1,0.99,0.99
80,429,2009-12-10,13,2584,6,137,Brazil,1,0.99,0.99
80,430,2009-12-10,13,2588,6,137,Brazil,1,0.99,0.99
81,431,2009-12-13,19,2594,4,138,USA,1,0.99,0.99
81,432,2009-12-13,19,2600,4,138,USA,1,0.99,0.99
81,433,2009-12-13,19,2606,4,138,USA,1,0.99,0.99
81,434,2009-12-13,19,2612,1,139,USA,1,0.99,0.99
81,435,2009-12-13,19,2618,1,139,USA,1,0.99,0.99
81,436,2009-12-13,19,2624,1,139,USA,1,0.99,0.99
81,437,2009-12-13,19,2630,1,139,USA,1,0.99,0.99
81,438,2009-12-13,19,2636,1,139,USA,1,0.99,0.99
81,439,2009-12-13,19,2642,1,140,USA,1,0.99,0.99
82,440,2009-12-18,28,2651,1,141,USA,1,0.99,0.99
82,441,2009-12-18,28,2660,1,141,USA,1,0.99,0.99
82,442,2009-12-18,28,2669,1,142,USA,1,0.99,0.99
82,443,2009-12-18,28,2678,1,142,USA,1,0.99,0.99
82,444,2009-12-18,28,2687,1,142,USA,1,0.99,0.99
82,445,2009-12-18,28,2696,1,142,USA,1,0.99,0.99
82,446,2009-12-18,28,2705,4,143,USA,1,0.99,0.99
82,447,2009-12-18,28,2714,4,143,USA,1,0.99,0.99
82,448,2009-12-18,28,2723,4,143,USA,1,0.99,0.99
82,449,2009-12-18,28,2732,1,144,USA,1,0.99,0.99
82,450,2009-12-18,28,2741,1,144,USA,1,0.99,0.99
82,451,2009-12-18,28,2750,1,144,USA,1,0.99,0.99
82,452,2009-12-18,28,2759,7,145,USA,1,0.99,0.99
82,453,2009-12-18,28,2768,7,145,USA,1,0.99,0.99
83,454,2009-12-26,42,2782,4,146,France,1,0.99,0.99
84,455,2010-01-08,43,2783,4,146,France,1,0.99,0.99
84,456,2010-01-08,43,2784,4,146,France,1,0.99,0.99
85,457,2010-01-08,45,2786,4,146,Hungary,1,0.99,0.99
85,458,2010-01-08,45,2788,4,146,Hungary,1,0.99,0.99
86,459,2010-01-09,47,2790,4,146,Italy,1,0.99,0.99
86,460,2010-01-09,47,2792,4,146,Italy,1,0.99,0.99
86,461,2010-01-09,47,2794,4,146,Italy,1,0.99,0.99
86,462,2010-01-09,47,2796,4,146,Italy,1,0.99,0.99
87,463,2010-01-10,51,2800,4,146,Sweden,1,0.99,0.99
87,464,2010-01-10,51,2804,4,146,Sweden,1,0.99,0.99
87,465,2010-01-10,51,2808,4,146,Sweden,1,0.99,0.99
87,466,2010-01-10,51,2812,4,146,Sweden,1,0.99,0.99
87,467,2010-01-10,51,2816,4,146,Sweden,1,0.99,0.99
87,468,2010-01-10,51,2820,19,147,Sweden,1,1.99,1.99
88,469,2010-01-13,57,2826,18,147,Chile,1,1.99,1.99
88,470,2010-01-13,57,2832,18,147,Chile,1,1.99,1.99
88,471,2010-01-13,57,2838,20,147,Chile,1,1.99,1.99
88,472,2010-01-13,57,2844,21,148,Chile,1,1.99,1.99
88,473,2010-01-13,57,2850,21,148,Chile,1,1.99,1.99
88,474,2010-01-13,57,2856,21,148,Chile,1,1.99,1.99
88,475,2010-01-13,57,2862,21,149,Chile,1,1.99,1.99
88,476,2010-01-13,57,2868,19,149,Chile,1,1.99,1.99
88,477,2010-01-13,57,2874,19,149,Chile,1,1.99,1.99
89,478,2010-01-18,7,2883,19,149,Austria,1,1.99,1.99
89,479,2010-01-18,7,2892,21,149,Austria,1,1.99,1.99
89,480,2010-01-18,7,2901,19,149,Austria,1,1.99,1.99
89,481,2010-01-18,7,2910,19,149,Austria,1,1.99,1.99
89,482,2010-01-18,7,2919,19,149,Austria,1,1.99,1.99
89,483,2010-01-18,7,2928,1,150,Austria,1,0.99,0.99
89,484,2010-01-18,7,2937,1,150,Austria,1,0.99,0.99
89,485,2010-01-18,7,2946,1,150,Austria,1,0.99,0.99
89,486,2010-01-18,7,2955,1,150,Austria,1,0.99,0.99
89,487,2010-01-18,7,2964,1,150,Austria,1,0.99,0.99
89,488,2010-01-18,7,2973,1,150,Austria,1,0.99,0.99
89,489,2010-01-18,7,2982,1,150,Austria,1,0.99,0.99
89,490,2010-01-18,7,2991,1,150,Austria,1,0.99,0.99
89,491,2010-01-18,7,3000,1,150,Austria,1,0.99,0.99
90,492,2010-01-26,21,3014,1,150,USA,1,0.99,0.99
91,493,2010-02-08,22,3015,1,150,USA,1,0.99,0.99
91,494,2010-02-08,22,3016,1,150,USA,1,0.99,0.99
92,495,2010-02-08,24,3018,1,150,USA,1,0.99,0.99
92,496,2010-02-08,24,3020,1,150,USA,1,0.99,0.99
93,497,2010-02-09,26,3022,1,150,USA,1,0.99,0.99
93,498,2010-02-09,26,3024,1,150,USA,1,0.99,0.99
93,499,2010-02-09,26,3026,1,150,USA,1,0.99,0.99
93,500,2010-02-09,26,3028,1,150,USA,1,0.99,0.99
94,501,2010-02-10,30,3032,1,150,Canada,1,0.99,0.99
94,502,2010-02-10,30,3036,1,150,Canada,1,0.99,0.99
94,503,2010-02-10,30,3040,8,151,Canada,1,0.99,0.99
94,504,2010-02-10,30,3044,8,151,Canada,1,0.99,0.99
94,505,2010-02-10,30,3048,8,151,Canada,1,0.99,0.99
94,506,2010-02-10,30,3052,1,152,Canada,1,0.99,0.99
95,507,2010-02-13,36,3058,1,152,Germany,1,0.99,0.99
95,508,2010-02-13,36,3064,1,152,Germany,1,0.99,0.99
95,509,2010-02-13,36,3070,1,152,Germany,1,0.99,0.99
95,510,2010-02-13,36,3076,1,152,Germany,1,0.99,0.99
95,511,2010-02-13,36,3082,1,152,Germany,1,0.99,0.99
95,512,2010-02-13,36,3088,1,152,Germany,1,0.99,0.99
95,513,2010-02-13,36,3094,1,152,Germany,1,0.99,0.99
95,514,2010-02-13,36,3100,1,152,Germany,1,0.99,0.99
95,515,2010-02-13,36,3106,1,153,Germany,1,0.99,0.99
96,516,2010-02-18,45,3115,1,153,Hungary,1,0.99,0.99
96,517,2010-02-18,45,3124,7,72,Hungary,1,0.99,0.99
96,518,2010-02-18,45,3133,3,100,Hungary,1,0.99,0.99
96,519,2010-02-18,45,3142,3,100,Hungary,1,0.99,0.99
96,520,2010-02-18,45,3151,7,155,Hungary,1,0.99,0.99
96,521,2010-02-18,45,3160,7,155,Hungary,1,0.99,0.99
96,522,2010-02-18,45,3169,21,149,Hungary,1,1.99,1.99
96,523,2010-02-18,45,3178,19,156,Hungary,1,1.99,1.99
96,524,2010-02-18,45,3187,19,156,Hungary,1,1.99,1.99
96,525,2010-02-18,45,3196,19,156,Hungary,1,1.99,1.99
96,526,2010-02-18,45,3205,19,156,Hungary,1,1.99,1.99
96,527,2010-02-18,45,3214,22,156,Hungary,1,1.99,1.99
96,528,2010-02-18,45,3223,21,148,Hungary,1,1.99,1.99
96,529,2010-02-18,45,3232,20,158,Hungary,1,1.99,1.99
97,530,2010-02-26,59,3246,20,158,India,1,1.99,1.99
98,531,2010-03-11,1,3247,20,158,Brazil,1,1.99,1.99
98,532,2010-03-11,1,3248,20,158,Brazil,1,1.99,1.99
99,533,2010-03-11,3,3250,19,159,Canada,1,1.99,1.99
99,534,2010-03-11,3,3252,21,149,Canada,1,1.99,1.99
100,535,2010-03-12,5,3254,9,150,Czech Republic,1,0.99,0.99
100,536,2010-03-12,5,3256,9,150,Czech Republic,1,0.99,0.99
100,537,2010-03-12,5,3258,9,150,Czech Republic,1,0.99,0.99
100,538,2010-03-12,5,3260,9,150,Czech Republic,1,0.99,0.99
101,539,2010-03-13,9,3264,9,150,Denmark,1,0.99,0.99
101,540,2010-03-13,9,3268,9,150,Denmark,1,0.99,0.99
101,541,2010-03-13,9,3272,9,150,Denmark,1,0.99,0.99
101,542,2010-03-13,9,3276,1,114,Denmark,1,0.99,0.99
101,543,2010-03-13,9,3280,1,114,Denmark,1,0.99,0.99
101,544,2010-03-13,9,3284,1,114,Denmark,1,0.99,0.99
102,545,2010-03-16,15,3290,1,179,Canada,1,0.99,0.99
102,546,2010-03-16,15,3296,1,179,Canada,1,0.99,0.99
102,547,2010-03-16,15,3302,17,180,Canada,1,0.99,0.99
102,548,2010-03-16,15,3308,17,180,Canada,1,0.99,0.99
102,549,2010-03-16,15,3314,17,180,Canada,1,0.99,0.99
102,550,2010-03-16,15,3320,15,36,Canada,1,0.99,0.99
102,551,2010-03-16,15,3326,15,36,Canada,1,0.99,0.99
102,552,2010-03-16,15,3332,15,36,Canada,1,0.99,0.99
102,553,2010-03-16,15,3338,21,149,Canada,1,1.99,1.99
103,554,2010-03-21,24,3347,19,149,USA,1,1.99,1.99
103,555,2010-03-21,24,3356,7,201,USA,1,0.99,0.99
103,556,2010-03-21,24,3365,23,204,USA,1,0.99,0.99
103,557,2010-03-21,24,3374,23,204,USA,1,0.99,0.99
103,558,2010-03-21,24,3383,23,205,USA,1,0.99,0.99
103,559,2010-03-21,24,3392,23,8,USA,1,0.99,0.99
103,560,2010-03-21,24,3401,23,8,USA,1,0.99,0.99
103,561,2010-03-21,24,3410,24,213,USA,1,0.99,0.99
103,562,2010-03-21,24,3419,24,222,USA,1,0.99,0.99
103,563,2010-03-21,24,3428,22,156,USA,1,1.99,1.99
103,564,2010-03-21,24,3437,24,238,USA,1,0.99,0.99
103,565,2010-03-21,24,3446,24,245,USA,1,0.99,0.99
103,566,2010-03-21,24,3455,14,252,USA,1,0.99,0.99
103,567,2010-03-21,24,3464,14,252,USA,1,0.99,0.99
104,568,2010-03-29,38,3478,23,253,Germany,1,0.99,0.99
105,569,2010-04-11,39,3479,24,254,France,1,0.99,0.99
105,570,2010-04-11,39,3480,24,255,France,1,0.99,0.99
106,571,2010-04-11,41,3482,24,257,France,1,0.99,0.99
106,572,2010-04-11,41,3484,24,259,France,1,0.99,0.99
107,573,2010-04-12,43,3486,24,261,France,1,0.99,0.99
107,574,2010-04-12,43,3488,24,263,France,1,0.99,0.99
107,575,2010-04-12,43,3490,24,265,France,1,0.99,0.99
107,576,2010-04-12,43,3492,24,247,France,1,0.99,0.99
108,577,2010-04-13,47,3496,24,269,Italy,1,0.99,0.99
108,578,2010-04-13,47,3500,24,272,Italy,1,0.99,0.99
108,579,2010-04-13,47,1,1,1,Italy,1,0.99,0.99
108,580,2010-04-13,47,5,1,2,Italy,1,0.99,0.99
108,581,2010-04-13,47,9,1,1,Italy,1,0.99,0.99
108,582,2010-04-13,47,13,1,1,Italy,1,0.99,0.99
109,583,2010-04-16,53,19,1,1,United Kingdom,1,0.99,0.99
109,584,2010-04-16,53,25,1,3,United Kingdom,1,0.99,0.99
109,585,2010-04-16,53,31,1,3,United Kingdom,1,0.99,0.99
109,586,2010-04-16,53,37,1,3,United Kingdom,1,0.99,0.99
109,587,2010-04-16,53,43,1,4,United Kingdom,1,0.99,0.99
109,588,2010-04-16,53,49,1,4,United Kingdom,1,0.99,0.99
109,589,2010-04-16,53,55,1,5,United Kingdom,1,0.99,0.99
109,590,2010-04-16,53,61,1,5,United Kingdom,1,0.99,0.99
109,591,2010-04-16,53,67,2,6,United Kingdom,1,0.99,0.99
110,592,2010-04-21,3,76,2,6,Canada,1,0.99,0.99
110,593,2010-04-21,3,85,1,8,Canada,1,0.99,0.99
110,594,2010-04-21,3,94,1,8,Canada,1,0.99,0.99
110,595,2010-04-21,3,103,4,8,Canada,1,0.99,0.99
110,596,2010-04-21,3,112,5,9,Canada,1,0.99,0.99
110,597,2010-04-21,3,121,5,9,Canada,1,0.99,0.99
110,598,2010-04-21,3,130,2,10,Canada,1,0.99,0.99
110,599,2010-04-21,3,139,3,11,Canada,1,0.99,0.99
110,600,2010-04-21,3,148,3,11,Canada,1,0.99,0.99
110,601,2010-04-21,3,157,3,12,Canada,1,0.99,0.99
110,602,2010-04-21,3,166,4,13,Canada,1,0.99,0.99
110,603,2010-04-21,3,175,4,13,Canada,1,0.99,0.99
110,604,2010-04-21,3,184,3,14,Canada,1,0.99,0.99
110,605,2010-04-21,3,193,3,14,Canada,1,0.99,0.99
111,606,2010-04-29,17,207,7,16,USA,1,0.99,0.99
112,607,2010-05-12,18,208,7,16,USA,1,0.99,0.99
112,608,2010-05-12,18,209,7,16,USA,1,0.99,0.99
113,609,2010-05-12,20,211,7,16,USA,1,0.99,0.99
113,610,2010-05-12,20,213,7,16,USA,1,0.99,0.99
114,611,2010-05-13,22,215,7,16,USA,1,0.99,0.99
114,612,2010-05-13,22,217,7,16,USA,1,0.99,0.99
114,613,2010-05-13,22,219,7,16,USA,1,0.99,0.99
114,614,2010-05-13,22,221,7,16,USA,1,0.99,0.99
115,615,2010-05-14,26,225,7,16,USA,1,0.99,0.99
115,616,2010-05-14,26,229,7,17,USA,1,0.99,0.99
115,617,2010-05-14,26,233,7,17,USA,1,0.99,0.99
115,618,2010-05-14,26,237,7,17,USA,1,0.99,0.99
115,619,2010-05-14,26,241,7,17,USA,1,0.99,0.99
115,620,2010-05-14,26,245,7,17,USA,1,0.99,0.99
116,621,2010-05-17,32,251,7,18,Canada,1,0.99,0.99
116,622,2010-05-17,32,257,7,18,Canada,1,0.99,0.99
116,623,2010-05-17,32,263,7,18,Canada,1,0.99,0.99
116,624,2010-05-17,32,269,7,18,Canada,1,0.99,0.99
116,625,2010-05-17,32,275,7,18,Canada,1,0.99,0.99
116,626,2010-05-17,32,281,7,18,Canada,1,0.99,0.99
116,627,2010-05-17,32,287,8,19,Canada,1,0.99,0.99
116,628,2010-05-17,32,293,8,19,Canada,1,0.99,0.99
116,629,2010-05-17,32,299,8,19,Canada,1,0.99,0.99
117,630,2010-05-22,41,308,8,19,France,1,0.99,0.99
117,631,2010-05-22,41,317,7,20,France,1,0.99,0.99
117,632,2010-05-22,41,326,9,21,France,1,0.99,0.99
117,633,2010-05-22,41,335,9,21,France,1,0.99,0.99
117,634,2010-05-22,41,344,1,22,France,1,0.99,0.99
117,635,2010-05-22,41,353,1,23,France,1,0.99,0.99
117,636,2010-05-22,41,362,10,21,France,1,0.99,0.99
117,637,2010-05-22,41,371,10,21,France,1,0.99,0.99
117,638,2010-05-22,41,380,7,24,France,1,0.99,0.99
117,639,2010-05-22,41,389,7,24,France,1,0.99,0.99
117,640,2010-05-22,41,398,7,6,France,1,0.99,0.99
117,641,2010-05-22,41,407,7,6,France,1,0.99,0.99
117,642,2010-05-22,41,416,3,50,France,1,0.99,0.99
117,643,2010-05-22,41,425,1,51,France,1,0.99,0.99
118,644,2010-05-30,55,439,1,52,Australia,1,0.99,0.99
119,645,2010-06-12,56,440,1,52,Argentina,1,0.99,0.99
119,646,2010-06-12,56,441,1,52,Argentina,1,0.99,0.99
120,647,2010-06-12,58,443,1,52,India,1,0.99,0.99
120,648,2010-06-12,58,445,1,52,India,1,0.99,0.99
121,649,2010-06-13,1,447,1,52,Brazil,1,0.99,0.99
121,650,2010-06-13,1,449,1,52,Brazil,1,0.99,0.99
121,651,2010-06-13,1,451,1,52,Brazil,1,0.99,0.99
121,652,2010-06-13,1,453,1,52,Brazil,1,0.99,0.99
122,653,2010-06-14,5,457,2,53,Czech Republic,1,0.99,0.99
122,654,2010-06-14,5,461,2,53,Czech Republic,1,0.99,0.99
122,655,2010-06-14,5,465,2,53,Czech Republic,1,0.99,0.99
122,656,2010-06-14,5,469,4,54,Czech Republic,1,0.99,0.99
122,657,2010-06-14,5,473,4,54,Czech Republic,1,0.99,0.99
122,658,2010-06-14,5,477,4,54,Czech Republic,1,0.99,0.99
123,659,2010-06-17,11,483,4,54,Brazil,1,0.99,0.99
123,660,2010-06-17,11,489,1,55,Brazil,1,0.99,0.99
123,661,2010-06-17,11,495,1,55,Brazil,1,0.99,0.99
123,662,2010-06-17,11,501,7,56,Brazil,1,0.99,0.99
123,663,2010-06-17,11,507,7,56,Brazil,1,0.99,0.99
123,664,2010-06-17,11,513,7,56,Brazil,1,0.99,0.99
123,665,2010-06-17,11,519,7,17,Brazil,1,0.99,0.99
123,666,2010-06-17,11,525,7,17,Brazil,1,0.99,0.99
123,667,2010-06-17,11,531,4,57,Brazil,1,0.99,0.99
124,668,2010-06-22,20,540,4,57,USA,1,0.99,0.99
124,669,2010-06-22,20,549,1,58,USA,1,0.99,0.99
124,670,2010-06-22,20,558,7,21,USA,1,0.99,0.99
124,671,2010-06-22,20,567,7,21,USA,1,0.99,0.99
124,672,2010-06-22,20,576,1,59,USA,1,0.99,0.99
124,673,2010-06-22,20,585,7,37,USA,1,0.99,0.99
124,674,2010-06-22,20,594,7,37,USA,1,0.99,0.99
124,675,2010-06-22,20,603,2,68,USA,1,0.99,0.99
124,676,2010-06-22,20,612,2,68,USA,1,0.99,0.99
124,677,2010-06-22,20,621,1,58,USA,1,0.99,0.99
124,678,2010-06-22,20,630,2,69,USA,1,0.99,0.99
124,679,2010-06-22,20,639,2,69,USA,1,0.99,0.99
124,680,2010-06-22,20,648,11,70,USA,1,0.99,0.99
124,681,2010-06-22,20,657,11,70,USA,1,0.99,0.99
125,682,2010-06-30,34,671,7,21,Portugal,1,0.99,0.99
126,683,2010-07-13,35,672,7,21,Portugal,1,0.99,0.99
126,684,2010-07-13,35,673,7,21,Portugal,1,0.99,0.99
127,685,2010-07-13,37,675,1,76,Germany,1,0.99,0.99
127,686,2010-07-13,37,677,1,76,Germany,1,0.99,0.99
128,687,2010-07-14,39,679,1,76,France,1,0.99,0.99
128,688,2010-07-14,39,681,1,76,France,1,0.99,0.99
128,689,2010-07-14,39,683,1,76,France,1,0.99,0.99
128,690,2010-07-14,39,685,1,76,France,1,0.99,0.99
129,691,2010-07-15,43,689,1,76,France,1,0.99,0.99
129,692,2010-07-15,43,693,1,76,France,1,0.99,0.99
129,693,2010-07-15,43,697,1,76,France,1,0.99,0.99
129,694,2010-07-15,43,701,1,76,France,1,0.99,0.99
129,695,2010-07-15,43,705,1,76,France,1,0.99,0.99
129,696,2010-07-15,43,709,1,76,France,1,0.99,0.99
130,697,2010-07-18,49,715,7,77,Poland,1,0.99,0.99
130,698,2010-07-18,49,721,7,77,Poland,1,0.99,0.99
130,699,2010-07-18,49,727,7,77,Poland,1,0.99,0.99
130,700,2010-07-18,49,733,7,77,Poland,1,0.99,0.99
130,701,2010-07-18,49,739,7,77,Poland,1,0.99,0.99
130,702,2010-07-18,49,745,1,58,Poland,1,0.99,0.99
130,703,2010-07-18,49,751,1,58,Poland,1,0.99,0.99
130,704,2010-07-18,49,757,1,58,Poland,1,0.99,0.99
130,705,2010-07-18,49,763,1,58,Poland,1,0.99,0.99
131,706,2010-07-23,58,772,1,58,India,1,0.99,0.99
131,707,2010-07-23,58,781,1,58,India,1,0.99,0.99
131,708,2010-07-23,58,790,1,58,India,1,0.99,0.99
131,709,2010-07-23,58,799,1,58,India,1,0.99,0.99
131,710,2010-07-23,58,808,1,58,India,1,0.99,0.99
131,711,2010-07-23,58,817,1,58,India,1,0.99,0.99
131,712,2010-07-23,58,826,1,78,India,1,0.99,0.99
131,713,2010-07-23,58,835,1,78,India,1,0.99,0.99
131,714,2010-07-23,58,844,2,79,India,1,0.99,0.99
131,715,2010-07-23,58,853,7,80,India,1,0.99,0.99
131,716,2010-07-23,58,862,7,80,India,1,0.99,0.99
131,717,2010-07-23,58,871,7,80,India,1,0.99,0.99
131,718,2010-07-23,58,880,7,41,India,1,0.99,0.99
131,719,2010-07-23,58,889,7,41,India,1,0.99,0.99
132,720,2010-07-31,13,903,6,81,Brazil,1,0.99,0.99
133,721,2010-08-13,14,904,6,81,Canada,1,0.99,0.99
133,722,2010-08-13,14,905,6,81,Canada,1,0.99,0.99
134,723,2010-08-13,16,907,6,81,USA,1,0.99,0.99
134,724,2010-08-13,16,909,6,81,USA,1,0.99,0.99
135,725,2010-08-14,18,911,6,81,USA,1,0.99,0.99
135,726,2010-08-14,18,913,6,81,USA,1,0.99,0.99
135,727,2010-08-14,18,915,6,81,USA,1,0.99,0.99
135,728,2010-08-14,18,917,6,81,USA,1,0.99,0.99
136,729,2010-08-15,22,921,6,81,USA,1,0.99,0.99
136,730,2010-08-15,22,925,4,82,USA,1,0.99,0.99
136,731,2010-08-15,22,929,4,82,USA,1,0.99,0.99
136,732,2010-08-15,22,933,4,82,USA,1,0.99,0.99
136,733,2010-08-15,22,937,4,82,USA,1,0.99,0.99
136,734,2010-08-15,22,941,4,82,USA,1,0.99,0.99
137,735,2010-08-18,28,947,4,82,USA,1,0.99,0.99
137,736,2010-08-18,28,953,1,82,USA,1,0.99,0.99
137,737,2010-08-18,28,959,1,82,USA,1,0.99,0.99
137,738,2010-08-18,28,965,4,82,USA,1,0.99,0.99
137,739,2010-08-18,28,971,4,82,USA,1,0.99,0.99
137,740,2010-08-18,28,977,7,83,USA,1,0.99,0.99
137,741,2010-08-18,28,983,7,83,USA,1,0.99,0.99
137,742,2010-08-18,28,989,1,84,USA,1,0.99,0.99
137,743,2010-08-18,28,995,1,84,USA,1,0.99,0.99
138,744,2010-08-23,37,1004,1,84,Germany,1,0.99,0.99
138,745,2010-08-23,37,1013,4,84,Germany,1,0.99,0.99
138,746,2010-08-23,37,1022,1,84,Germany,1,0.99,0.99
138,747,2010-08-23,37,1031,1,84,Germany,1,0.99,0.99
138,748,2010-08-23,37,1040,12,85,Germany,1,0.99,0.99
138,749,2010-08-23,37,1049,12,85,Germany,1,0.99,0.99
138,750,2010-08-23,37,1058,7,86,Germany,1,0.99,0.99
138,751,2010-08-23,37,1067,7,86,Germany,1,0.99,0.99
138,752,2010-08-23,37,1076,10,27,Germany,1,0.99,0.99
138,753,2010-08-23,37,1085,10,27,Germany,1,0.99,0.99
138,754,2010-08-23,37,1094,7,27,Germany,1,0.99,0.99
138,755,2010-08-23,37,1103,2,27,Germany,1,0.99,0.99
138,756,2010-08-23,37,1112,7,81,Germany,1,0.99,0.99
138,757,2010-08-23,37,1121,3,87,Germany,1,0.99,0.99
139,758,2010-08-31,51,1135,4,54,Sweden,1,0.99,0.99
140,759,2010-09-13,52,1136,4,54,United Kingdom,1,0.99,0.99
140,760,2010-09-13,52,1137,4,54,United Kingdom,1,0.99,0.99
141,761,2010-09-13,54,1139,4,54,United Kingdom,1,0.99,0.99
141,762,2010-09-13,54,1141,4,54,United Kingdom,1,0.99,0.99
142,763,2010-09-14,56,1143,4,54,Argentina,1,0.99,0.99
142,764,2010-09-14,56,1145,4,54,Argentina,1,0.99,0.99
142,765,2010-09-14,56,1147,1,88,Argentina,1,0.99,0.99
142,766,2010-09-14,56,1149,1,88,Argentina,1,0.99,0.99
143,767,2010-09-15,1,1153,1,88,Brazil,1,0.99,0.99
143,768,2010-09-15,1,1157,1,88,Brazil,1,0.99,0.99
143,769,2010-09-15,1,1161,1,88,Brazil,1,0.99,0.99
143,770,2010-09-15,1,1165,1,88,Brazil,1,0.99,0.99
143,771,2010-09-15,1,1169,1,88,Brazil,1,0.99,0.99
143,772,2010-09-15,1,1173,1,88,Brazil,1,0.99,0.99
144,773,2010-09-18,7,1179,3,88,Austria,1,0.99,0.99
144,774,2010-09-18,7,1185,3,88,Austria,1,0.99,0.99
144,775,2010-09-18,7,1191,2,89,Austria,1,0.99,0.99
144,776,2010-09-18,7,1197,2,89,Austria,1,0.99,0.99
144,777,2010-09-18,7,1203,1,90,Austria,1,0.99,0.99
144,778,2010-09-18,7,1209,1,90,Austria,1,0.99,0.99
144,779,2010-09-18,7,1215,3,90,Austria,1,0.99,0.99
144,780,2010-09-18,7,1221,3,90,Austria,1,0.99,0.99
144,781,2010-09-18,7,1227,3,90,Austria,1,0.99,0.99
145,782,2010-09-23,16,1236,1,90,USA,1,0.99,0.99
145,783,2010-09-23,16,1245,13,90,USA,1,0.99,0.99
145,784,2010-09-23,16,1254,13,90,USA,1,0.99,0.99
145,785,2010-09-23,16,1263,1,90,USA,1,0.99,0.99
145,786,2010-09-23,16,1272,6,90,USA,1,0.99,0.99
145,787,2010-09-23,16,1281,13,90,USA,1,0.99,0.99
145,788,2010-09-23,16,1290,3,90,USA,1,0.99,0.99
145,789,2010-09-23,16,1299,3,90,USA,1,0.99,0.99
145,790,2010-09-23,16,1308,1,90,USA,1,0.99,0.99
145,791,2010-09-23,16,1317,1,90,USA,1,0.99,0.99
145,792,2010-09-23,16,1326,3,90,USA,1,0.99,0.99
145,793,2010-09-23,16,1335,3,90,USA,1,0.99,0.99
145,794,2010-09-23,16,1344,3,90,USA,1,0.99,0.99
145,795,2010-09-23,16,1353,3,90,USA,1,0.99,0.99
146,796,2010-10-01,30,1367,1,90,Canada,1,0.99,0.99
147,797,2010-10-14,31,1368,1,90,Canada,1,0.99,0.99
147,798,2010-10-14,31,1369,1,90,Canada,1,0.99,0.99
148,799,2010-10-14,33,1371,3,90,Canada,1,0.99,0.99
148,800,2010-10-14,33,1373,3,90,Canada,1,0.99,0.99
149,801,2010-10-15,35,1375,3,90,Portugal,1,0.99,0.99
149,802,2010-10-15,35,1377,3,90,Portugal,1,0.99,0.99
149,803,2010-10-15,35,1379,3,90,Portugal,1,0.99,0.99
149,804,2010-10-15,35,1381,3,90,Portugal,1,0.99,0.99
150,805,2010-10-16,39,1385,3,90,France,1,0.99,0.99
150,806,2010-10-16,39,1389,3,90,France,1,0.99,0.99
150,807,2010-10-16,39,1393,1,90,France,1,0.99,0.99
150,808,2010-10-16,39,1397,1,90,France,1,0.99,0.99
150,809,2010-10-16,39,1401,1,90,France,1,0.99,0.99
150,810,2010-10-16,39,1405,1,90,France,1,0.99,0.99
151,811,2010-10-19,45,1411,1,90,Hungary,1,0.99,0.99
151,812,2010-10-19,45,1417,14,91,Hungary,1,0.99,0.99
151,813,2010-10-19,45,1423,14,91,Hungary,1,0.99,0.99
151,814,2010-10-19,45,1429,14,91,Hungary,1,0.99,0.99
151,815,2010-10-19,45,1435,1,92,Hungary,1,0.99,0.99
151,816,2010-10-19,45,1441,1,92,Hungary,1,0.99,0.99
151,817,2010-10-19,45,1447,14,92,Hungary,1,0.99,0.99
151,818,2010-10-19,45,1453,14,92,Hungary,1,0.99,0.99
151,819,2010-10-19,45,1459,15,92,Hungary,1,0.99,0.99
152,820,2010-10-24,54,1468,4,93,United Kingdom,1,0.99,0.99
152,821,2010-10-24,54,1477,4,93,United Kingdom,1,0.99,0.99
152,822,2010-10-24,54,1486,1,94,United Kingdom,1,0.99,0.99
152,823,2010-10-24,54,1495,1,94,United Kingdom,1,0.99,0.99
152,824,2010-10-24,54,1504,1,95,United Kingdom,1,0.99,0.99
152,825,2010-10-24,54,1513,7,46,United Kingdom,1,0.99,0.99
152,826,2010-10-24,54,1522,7,96,United Kingdom,1,0.99,0.99
152,827,2010-10-24,54,1531,7,96,United Kingdom,1,0.99,0.99
